"Geographic Area","County Name","Gender","Age","Year and Quarter","Time Period Dates","Year","Drug Screened Admissions ","Average TCU Drug Screen Score","New Admissions with Opioid Use","Percent of New Admissions with Opioid Use","Admissions with Diagnosed Substance Abuse Problem","Percent of Admissions with Diagnosed Substance Abuse Problem","Admissions with Opioid use in past 12 months","Percent of Admissions with Opioid use in past 12 months","State FIPS","County FIPS","Latitude","Longitude","Georeferenced Latitude &Longitude"
"County","Washington","All","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","39","4.6","11","28.2","27","69.2","13","33.3","42","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"County","Chester","Female","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","16","4.4","7","43.8","10","62.5","7","43.8","42","029","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"State","Commonwealth","All","50 to 55 years","2017 Q4","10/1/2017-12/31/2017","2017","133","4.5","18","13.5","98","73.7","30","22.6","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Schuylkill","Female","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","6","6.2","1","16.0","6","100.0","1","16.0","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"County","Delaware","Male","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","120","4.1","39","32.5","83","69.2","45","37.5","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"County","Lycoming","All","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","243","4.1","79","32.5","167","68.7","90","37.0","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"County","Bradford","Female","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","1","7.0","1","100.0","1","100.0","1","100.0","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"County","Mercer","All","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","15","4.1","4","26.7","12","80.0","3","20.0","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"County","Allegheny","Female","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","12","6.4","6","50.0","12","100.0","6","50.0","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Perry","Male","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","8","4.9","2","25.0","7","87.5","3","37.5","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"State","Commonwealth","Female","45 to 49 years","2017 Annual","1/1/2017-12/31/2017","2017","98","4.6","35","35.7","70","71.4","42","42.9","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Westmoreland","Male","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","31","5.1","19","61.0","23","74.0","10","32.0","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"County","Cambria","Male","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","25","4.9","6","24.0","21","84.0","8","32.0","42","021","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"County","Lehigh","All","All (0 to 99 years)","Annual","1/1/2020-12-31-2020","2020","92","4.5","36","39.0","68","73.0","22","23.0","42","077","40.61464794","-75.60099792","POINT (-75.60099792 40.61464794)"
"County","Northampton","Female","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","8","4.3","2","25.0","5","62.5","3","37.5","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"County","Lawrence","All","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","8","8.0","6","75.0","8","100.0","2","25.0","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Lancaster","Male","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","89","4.0","23","25.8","56","62.9","29","32.6","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"State","Commonwealth","Male","30 to 34 years","2019 Q3","7/1/2019-9/30/2019","2019","335","5.1","99","29.6","274","81.8","123","36.7","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Bradford","Female","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","2","7.5","1","50.0","2","100.0","1","50.0","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"County","Erie","Male","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","11","5.0","3","27.0","10","90.0","3","27.0","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"County","Dauphin","All","All (0 to 99 years)","Annual","1/1/2021-12/31/2021","2021","304","5.8","157","51.0","259","85.0","120","39.0","42","043","40.41974636","-76.77960205","POINT (-76.77960205 40.41974636)"
"County","Franklin","All","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","28","4.2","12","42.9","22","78.6","10","35.7","42","055","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"County","Crawford","Female","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","16","6.3","10","62.5","13","81.3","11","68.8","42","039","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"County","Susquehanna","All","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","2","3.5","1","50.0","1","50.0","0","0.0","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","Jefferson","Male","All (0 to 99 years)","Annual","1/1/2020-12-31-2020","2020","51","5.7","29","56.0","42","82.0","21","41.0","42","065","41.13139091","-79.00101471","POINT (-79.00101471 41.13139091)"
"County","Jefferson","All","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","22","6.6","12","54.0","19","86.0","13","59.0","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"State","Commonwealth","Male","25 to 29 years","2019 Q3","7/1/2019-9/30/2019","2019","327","5.0","106","32.4","262","80.1","131","40.1","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Susquehanna","Female","All (0 to 99 years)","Annual","1/1/2020-12-31-2020","2020","2","7.0","1","50.0","2","100.0","0","0.0","42","115","41.8205686","-75.80250549","POINT (-75.80250549 41.8205686)"
"State","Commonwealth","Female","50 to 55 years","2022 Q1","1/1/2022-3/31/2022","2022","11","7.1","5","45.0","11","100.0","6","54.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lebanon","Male","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","8","3.6","1","12.0","5","62.0","2","25.0","42","075","40.367597","-76.46182251","POINT (-76.46182251 40.367597)"
"County","Fayette","Female","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","8","7.4","2","25.0","8","100.0","6","75.0","42","051","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"County","Bradford","All","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","23","5.3","3","13.0","18","78.3","5","21.7","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"County","Clinton","Female","All (0 to 99 years)","Annual","1/1/2020-12-31-2020","2020","7","8.6","6","85.0","7","100.0","7","100.0","42","035","41.23286274","-77.64283752","POINT (-77.64283752 41.23286274)"
"County","Forest","Male","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","0","0.0","0","0.0","0","0.0","0","0.0","42","053","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"State","Commonwealth","Male","30 to 34 years","2017 Q4","10/1/2017-12/31/2017","2017","377","4.6","114","30.2","278","73.7","133","35.3","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","All","30 to 34 years","2019 Q2","4/1/2019-9/30/2019","2019","381","5.2","129","33.9","308","80.8","151","39.6","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Mercer","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","84","5.6","20","23.8","76","90.5","30","35.7","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"County","Columbia","All","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","14","6.4","6","42.0","13","92.0","7","50.0","42","037","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"County","Franklin","All","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","59","5.5","18","30.5","49","83.1","27","45.8","42","055","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"County","Wyoming","Male","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","3","6.3","2","66.0","3","100.0","1","33.0","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Allegheny","All","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","139","4.0","25","18.0","93","66.9","29","20.9","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Mifflin","All","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","9","5.7","4","44.4","7","77.8","3","33.3","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"State","Commonwealth","Female","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","1,131","4.8","577","51.0","803","71.0","591","52.3","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Centre","Male","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","5","8.4","4","80.0","5","100.0","3","60.0","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"County","Philadelphia","Female","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","10","5.9","4","40.0","7","70.0","5","50.0","42","101","40.00444354","-75.1402359","POINT (-75.1402359 40.00444354)"
"County","Carbon","Female","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"County","Berks","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","307","4.0","51","16.6","217","70.7","65","21.2","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"County","Erie","Female","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","7","4.4","4","57.1","6","85.7","6","85.7","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"County","Cameron","Female","All (0 to 99 years)","Annual","1/1/2021-12/31/2021","2021","2","8.0","1","50.0","2","100.0","2","100.0","42","023","41.43880265","-78.20916748","POINT (-78.20916748 41.43880265)"
"County","Wayne","Male","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","22","7.0","10","45.5","22","100.0","11","50.0","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"County","Erie","All","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","52","3.8","8","15.4","35","67.3","10","19.2","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"County","Clarion","All","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","9","5.3","4","44.4","8","88.9","4","44.4","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"County","Cameron","All","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","10","4.7","4","40.0","8","80.0","4","40.0","42","023","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"County","Cumberland","Male","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","118","4.3","28","23.7","84","71.2","39","33.1","42","041","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"State","Commonwealth","Female","35 to 39 years","2020 Q2","4/1/2020-6/30/2020","2020","16","4.4","6","37.0","11","68.0","8","50.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","Female","30 to 34 years","2020 Q2","4/1/2020-6/30/2020","2020","33","6.4","10","30.0","30","90.0","22","66.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lackawanna","Male","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","53","4.1","12","22.6","36","67.9","15","28.3","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"County","Fulton","Male","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","5","5.4","2","40.0","4","80.0","2","40.0","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"County","Crawford","All","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","25","3.4","5","20.0","13","52.0","10","40.0","42","039","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"County","Lehigh","Male","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","26","5.3","14","53.0","21","80.0","8","30.0","42","077","40.61464794","-75.60099481","POINT (-75.60099481 40.61464794)"
"County","Mercer","Female","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","6","6.2","3","50.0","5","83.0","6","100.0","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"County","Jefferson","Male","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","7","5.1","2","28.0","5","71.0","2","28.0","42","065","41.13139091","-79.00101471","POINT (-79.00101471 41.13139091)"
"County","Somerset","Female","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","2","8.0","0","0.0","2","100.0","1","50.0","42","111","39.97146299","-79.03100586","POINT (-79.03100586 39.97146299)"
"County","Westmoreland","Female","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","3","5.0","0","0.0","3","100.0","1","33.3","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"County","Sullivan","Female","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"County","Armstrong","All","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","1","8.0","1","100.0","1","100.0","1","100.0","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"County","Armstrong","All","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","8","6.3","5","62.0","7","87.0","3","37.0","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"County","Pike","Female","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","5","7.8","1","20.0","5","100.0","3","60.0","42","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"County","Chester","Male","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","22","3.6","6","27.0","12","54.0","5","22.0","42","029","39.97487056","-75.75626373","POINT (-75.75626373 39.97487056)"
"County","Cumberland","All","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","18","4.1","5","27.0","10","55.0","2","11.0","42","041","40.16759839","-77.2686615","POINT (-77.2686615 40.16759839)"
"County","Bucks","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","230","5.1","66","28.7","181","78.7","87","37.8","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"County","Clearfield","All","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","114","3.6","29","25.4","75","65.8","47","41.2","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"County","Lackawanna","All","All (0 to 99 years)","Annual","1/1/2020-12-31-2020","2020","147","4.9","59","40.0","117","79.0","44","29.0","42","069","41.43910064","-75.61218262","POINT (-75.61218262 41.43910064)"
"County","Snyder","Female","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","3","6.3","0","0.0","3","100.0","1","33.0","42","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"County","Huntingdon","All","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","13","5.7","7","53.8","10","76.9","8","61.5","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"County","Forest","All","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","1","0.0","0","0.0","0","0.0","0","0.0","42","053","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"State","Commonwealth","Female","35 to 39 years","2017 Q4","10/1/2017-12/31/2017","2017","54","5.7","26","48.1","44","81.5","29","53.7","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Union","Female","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","2","8.5","2","100.0","2","100.0","2","100.0","42","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"County","Lawrence","Female","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","2","9.0","2","100.0","2","100.0","2","100.0","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Wyoming","Female","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Beaver","All","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","11","4.5","4","36.0","8","72.0","2","18.0","42","007","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"County","Bucks","All","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","77","4.9","31","40.3","54","70.1","36","46.8","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"County","Sullivan","Female","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","0","0.0","0","0.0","0","0.0","0","0.0","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"County","Juniata","All","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","18","5.2","6","33.3","15","83.3","6","33.3","42","067","40.53433008","-77.405775","POINT (-77.405775 40.53433008)"
"County","Lycoming","Female","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"County","Northampton","Female","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","11","5.7","2","18.2","9","81.8","3","27.3","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"County","Elk","All","All (0 to 99 years)","Annual","1/1/2021-12/31/2021","2021","24","7.0","9","37.0","23","95.0","19","79.0","42","047","41.42819416","-78.6494751","POINT (-78.6494751 41.42819416)"
